NAME,LONGITUDE,LATITUDE,POPULATION,AREA
AFRO:KENYA:KISII:NYARIBARI_CHACHE,34.8248,-0.7387,175644,136.3
AFRO:KENYA:KISII:NYARIBARI_MASABA,34.93,-0.8395,148926,164.0
AFRO:KENYA:KISII:SOUTH_MUGIRANGO,34.6561,-0.8477,189887,201.1
AFRO:KENYA:KISUMU:KISUMU_CENTRAL,34.7379,-0.1181,171573,63.8
AFRO:KENYA:KISUMU:KISUMU_EAST,34.7913,-0.1071,212578,162.7
AFRO:KENYA:KISUMU:KISUMU_WEST,34.6562,-0.0887,166413,316.8
AFRO:KENYA:KISUMU:MUHORONI,35.0813,-0.1066,187387,674.9
AFRO:KENYA:KISUMU:NYAKACH,34.9038,-0.3214,154292,406.1
AFRO:KENYA:KISUMU:NYANDO,34.8658,-0.2108,173842,607.1
AFRO:KENYA:KISUMU:SEME,34.5186,-0.1462,122204,444.0
AFRO:KENYA:KITUI:KITUI_CENTRAL,38.0147,-1.3719,168583,736.1
AFRO:KENYA:KITUI:KITUI_EAST,38.5046,-1.3711,143976,4731.0
AFRO:KENYA:KITUI:KITUI_RURAL,37.8682,-1.5121,124815,1524.3
AFRO:KENYA:KITUI:KITUI_SOUTH,38.54,-2.1657,208347,12768.9
AFRO:KENYA:KITUI:KITUI_WEST,37.9037,-1.2343,115819,631.6
AFRO:KENYA:KITUI:MWINGI_EAST,38.4644,-0.9173,150068,4252.4
AFRO:KENYA:KITUI:MWINGI_NORTH,38.298,-0.4612,171750,4704.5
AFRO:KENYA:KITUI:MWINGI_WEST,37.9755,-0.981,152022,1188.3
AFRO:KENYA:KWALE:KINANGO,39.1079,-3.978,273279,4844.3
AFRO:KENYA:KWALE:LUNGA_LUNGA,39.0907,-4.4279,192955,2066.7
AFRO:KENYA:KWALE:MATUGA,39.4012,-4.2477,197464,1062.9
AFRO:KENYA:KWALE:MSAMBWENI,39.467,-4.3871,127285,346.9
AFRO:KENYA:LAIKIPIA:LAIKIPIA_EAST,36.4885,0.338,311880,3218.5
AFRO:KENYA:LAIKIPIA:LAIKIPIA_NORTH,36.9376,0.424,110900,4941.3
AFRO:KENYA:LAIKIPIA:LAIKIPIA_WEST,36.8386,-0.0465,132048,1379.1
AFRO:KENYA:LAMU:LAMU_EAST,41.1065,-1.8564,16605,2571.1
AFRO:KENYA:LAMU:LAMU_WEST,40.5766,-2.1607,83359,4028.9
AFRO:KENYA:MACHAKOS:KANGUNDO,37.3578,-1.3399,113249,175.6
AFRO:KENYA:MACHAKOS:KATHIANI,37.2973,-1.4165,129678,214.5
AFRO:KENYA:MACHAKOS:MACHAKOS_TOWN,37.2233,-1.5895,221875,738.5
AFRO:KENYA:MACHAKOS:MASINGA,37.6058,-0.944,153002,1407.4
AFRO:KENYA:MACHAKOS:MATUNGULU,37.247,-1.211,144297,574.3
AFRO:KENYA:MACHAKOS:MAVOKO,37.0591,-1.4359,179803,845.1
AFRO:KENYA:MACHAKOS:MWALA,37.5222,-1.4168,200352,1009.3
AFRO:KENYA:MACHAKOS:YATTA,37.5813,-1.2365,184339,1087.7
AFRO:KENYA:MAKUENI:KAITI,37.4376,-1.7727,142745,402.9
AFRO:KENYA:MAKUENI:KIBWEZI_EAST,38.1483,-2.613,157261,2224.8
AFRO:KENYA:MAKUENI:KIBWEZI_WEST,37.8657,-2.309,141229,1764.1
AFRO:KENYA:MAKUENI:KILOME,37.2819,-1.8437,123622,820.5
AFRO:KENYA:MAKUENI:MAKUENI,37.6889,-1.96,290027,1990.8
AFRO:KENYA:MAKUENI:MBOONI,37.5953,-1.6522,232090,995.2
AFRO:KENYA:MANDERA:BANISSA,40.4802,3.9967,352677,3028.1
AFRO:KENYA:MANDERA:LAFEY,41.1787,3.4137,274776,3521.5
AFRO:KENYA:MANDERA:MANDERA_EAST,41.5372,3.7411,434576,2548.3
AFRO:KENYA:MANDERA:MANDERA_NORTH,40.7519,3.6525,425370,6120.8
AFRO:KENYA:MANDERA:MANDERA_SOUTH,40.7676,2.7861,653683,5499.8
AFRO:KENYA:MANDERA:MANDERA_WEST,40.1483,3.425,449701,5208.3
AFRO:KENYA:MARSABIT:LAISAMIS,37.3609,2.3,80429,24207.7
AFRO:KENYA:MARSABIT:MOYALE,38.8258,3.138,127848,9298.0
AFRO:KENYA:MARSABIT:NORTH_HORR,37.3859,3.377,90436,40538.8
AFRO:KENYA:MARSABIT:SAKU,37.9477,2.3373,56188,2049.6
AFRO:KENYA:MERU:BUURI,37.3836,0.0953,131888,1316.5
AFRO:KENYA:MERU:CENTAL_IMENTI,37.6117,-0.009,185813,783.8
AFRO:KENYA:MERU:IGEMBE_CENTRAL,37.9995,0.3005,222926,793.3
AFRO:KENYA:MERU:IGEMBE_NORTH,37.9879,0.4667,180922,1090.2
AFRO:KENYA:MERU:IGEMBE_SOUTH,38.1438,0.0933,172396,833.8
AFRO:KENYA:MERU:NORTH_IMENTI,37.7146,0.0572,181069,294.7
AFRO:KENYA:MERU:SOUTH_IMENTI,37.6082,-0.1241,219834,652.5
AFRO:KENYA:MERU:TIGANIA_EAST,37.7717,0.28,208803,846.0
AFRO:KENYA:MERU:TIGANIA_WEST,37.7216,0.1873,157542,393.8
AFRO:KENYA:MIGORI:AWENDO,34.5431,-0.8717,139329,270.6
AFRO:KENYA:MIGORI:KURIA_EAST,34.6397,-1.2608,102504,265.9
AFRO:KENYA:MIGORI:KURIA_WEST,34.5072,-1.2032,166983,380.4
AFRO:KENYA:MIGORI:NYATIKE,34.1374,-0.9254,171215,1267.1
AFRO:KENYA:MIGORI:RONGO,34.5956,-0.7727,124468,213.2
AFRO:KENYA:MIGORI:SUNA_EAST,34.4889,-1.0548,131304,202.1
AFRO:KENYA:MIGORI:SUNA_WEST,34.3549,-1.0976,100832,325.8
AFRO:KENYA:MIGORI:URIRI,34.4475,-0.9396,138340,373.2
AFRO:KENYA:MOMBASA:CHANGAMWE,39.6034,-4.0275,187687,35.3
AFRO:KENYA:MOMBASA:JOMVU,39.6091,-3.9915,149231,39.3
AFRO:KENYA:MOMBASA:KISAUNI,39.6825,-3.9727,292683,100.6
AFRO:KENYA:MOMBASA:LIKONI,39.6311,-4.0976,178744,50.1
AFRO:KENYA:MOMBASA:MVITA,39.6619,-4.0535,105329,12.0
AFRO:KENYA:MOMBASA:NYALI,39.702,-4.0271,195183,19.1
AFRO:KENYA:MURANGA:GATANGA,37.0744,-0.9446,188889,577.7
AFRO:KENYA:MURANGA:KANDARA,37.0211,-0.8867,166504,211.6
AFRO:KENYA:MURANGA:KANGEMA,36.8716,-0.6802,119157,352.5
AFRO:KENYA:MURANGA:KIGUMO,36.9263,-0.791,160431,312.8
AFRO:KENYA:MURANGA:KIHARU,37.1238,-0.7223,157439,309.7
AFRO:KENYA:MURANGA:MARAGWA,37.1802,-0.8735,176311,473.7
AFRO:KENYA:MURANGA:MATHIOYA,36.9372,-0.6207,131401,294.0
AFRO:KENYA:NAIROBI:DAGORETTI,36.7117,-1.2817,246471,23.4
AFRO:KENYA:NAIROBI:EMBAKASI_CENTRAL,36.9168,-1.27,291778,7.2
AFRO:KENYA:NAIROBI:EMBAKASI_EAST,36.937,-1.3069,328646,84.6
AFRO:KENYA:NAIROBI:EMBAKASI_NORTH,36.8985,-1.2457,303383,6.2
AFRO:KENYA:NAIROBI:EMBAKASI_SOUTH,36.8772,-1.3283,242239,18.0
AFRO:KENYA:NAIROBI:EMBAKASI_WEST,36.8909,-1.269,261395,9.4
AFRO:KENYA:NAIROBI:KAMUKUNJI,36.8524,-1.2747,312752,8.8
AFRO:KENYA:NAIROBI:KASARANI,37.008,-1.2514,298375,146.2
AFRO:KENYA:NAIROBI:KIBRA,36.7846,-1.3045,287486,11.8
AFRO:KENYA:NAIROBI:KILIMANI,36.7794,-1.2781,284340,26.0
AFRO:KENYA:NAIROBI:LANGATA,36.805,-1.3518,313749,204.7
AFRO:KENYA:NAIROBI:MAKADARA,36.8663,-1.2963,282900,13.0
AFRO:KENYA:NAIROBI:MATHARE,36.8706,-1.2571,205672,1.3
AFRO:KENYA:NAIROBI:ROYSAMBU,36.8806,-1.2061,270651,49.5
AFRO:KENYA:NAIROBI:RUARAKA,36.8788,-1.2441,221383,8.6
AFRO:KENYA:NAIROBI:STAREHE,36.8353,-1.2892,144365,13.5
AFRO:KENYA:NAIROBI:WESTLANDS,36.7868,-1.2398,257159,70.7
AFRO:KENYA:NAKURU:BAHATI,36.1515,-0.2176,196080,299.0
AFRO:KENYA:NAKURU:GILGIL,36.2608,-0.5381,209417,1264.7
AFRO:KENYA:NAKURU:KURESOI_NORTH,35.6017,-0.2929,190900,623.9
AFRO:KENYA:NAKURU:KURESOI_SOUTH,35.6355,-0.5188,154806,518.8
AFRO:KENYA:NAKURU:MOLO,35.782,-0.3399,176289,502.9
AFRO:KENYA:NAKURU:NAIVASHA,36.3927,-0.8688,331268,1756.6
AFRO:KENYA:NAKURU:NAKURU_TOWN_EAST,36.1164,-0.3588,236952,146.0
AFRO:KENYA:NAKURU:NAKURU_TOWN_WEST,36.0561,-0.3438,220302,134.3
AFRO:KENYA:NAKURU:NJORO,35.9691,-0.4854,272933,792.0
AFRO:KENYA:NAKURU:RONGAI,35.9917,-0.0954,184848,1026.5
AFRO:KENYA:NAKURU:SUBUKIA,36.1796,-0.0182,137464,454.3
AFRO:KENYA:NANDI:ALDAI,34.9582,0.0489,227058,468.8
AFRO:KENYA:NANDI:CHESUMEI,35.093,0.2843,189935,498.5
AFRO:KENYA:NANDI:EMGWEN,35.0927,0.1852,181184,350.0
AFRO:KENYA:NANDI:MOSOP,35.0298,0.4564,188904,576.9
AFRO:KENYA:NANDI:NANDI_HILLS,35.267,0.1245,158672,393.7
AFRO:KENYA:NANDI:TINDERET,35.2411,-0.0103,149268,551.1
AFRO:KENYA:NAROK:EMURUA_DIKIRR,35.0896,-0.9981,132605,315.9
AFRO:KENYA:NAROK:KILGORIS,34.8737,-1.1902,270036,2606.4
AFRO:KENYA:NAROK:NAROK_EAST,36.1214,-1.1539,115485,2042.1
AFRO:KENYA:NAROK:NAROK_NORTH,35.877,-0.8265,261228,2727.2
AFRO:KENYA:NAROK:NAROK_SOUTH,35.7856,-1.4424,255773,4896.7
AFRO:KENYA:NAROK:NAROK_WEST,35.3856,-1.3947,206933,5588.2
AFRO:KENYA:NYAMIRA:BORABU,35.0236,-0.7129,140673,287.8
AFRO:KENYA:NYAMIRA:KITUTU_MASABA,34.9034,-0.6894,258139,263.4
AFRO:KENYA:NYAMIRA:NORTH_MUGIRANGO,34.995,-0.501,150418,171.7
AFRO:KENYA:NYAMIRA:WEST_MUGIRANGO,34.9281,-0.5791,200258,182.9
AFRO:KENYA:NYANDARUA:KINANGOP,36.6114,-0.7032,159631,545.2
AFRO:KENYA:NYANDARUA:KIPIPIRI,36.5226,-0.4298,177919,946.9
AFRO:KENYA:NYANDARUA:NDARAGWA,36.5208,-0.0992,118280,878.3
AFRO:KENYA:NYANDARUA:OL_JOROK,36.3109,-0.1431,177500,637.7
AFRO:KENYA:NYANDARUA:OL_KALOU,36.3642,-0.3029,66820,292.8
AFRO:KENYA:NYERI:KIENI,36.9426,-0.2334,214876,1839.5
AFRO:KENYA:NYERI:MATHIRA,37.147,-0.3895,174856,469.5
AFRO:KENYA:NYERI:MUKURWENI,37.0828,-0.5754,97749,179.5
AFRO:KENYA:NYERI:NYERI_TOWN,36.9649,-0.4205,143302,174.0
AFRO:KENYA:NYERI:OTHAYA,36.8306,-0.5426,101631,359.0
AFRO:KENYA:NYERI:TETU,36.8291,-0.4581,84437,353.4
AFRO:KENYA:SAMBURU:SAMBURU_EAST,37.4773,1.0814,84171,10098.0
AFRO:KENYA:SAMBURU:SAMBURU_NORTH,36.8322,1.6817,118929,8547.0
AFRO:KENYA:SAMBURU:SAMBURU_WEST,36.6371,1.0416,118870,2466.6
AFRO:KENYA:SIAYA:ALEGO_USONGA,34.232,0.0643,236970,617.4
AFRO:KENYA:SIAYA:BONDO,34.1254,-0.1633,195369,1361.6
AFRO:KENYA:SIAYA:GEM,34.4541,0.0473,202289,413.1
AFRO:KENYA:SIAYA:RARIEDA,34.3546,-0.2503,170085,691.5
AFRO:KENYA:SIAYA:UGENYA,34.2232,0.2368,139462,322.6
AFRO:KENYA:SIAYA:UGUNJA,34.3415,0.1936,107052,201.2
AFRO:KENYA:TAITA_TAVETA:MWATATE,38.4105,-3.7683,91655,3649.5
AFRO:KENYA:TAITA_TAVETA:TAVETA,37.9598,-3.4178,90790,3958.3
AFRO:KENYA:TAITA_TAVETA:VOI,38.6501,-3.304,121498,8598.2
AFRO:KENYA:TAITA_TAVETA:WUNDANYI,38.2821,-3.2837,74652,843.9
AFRO:KENYA:TANA_RIVER:BURA,39.2472,-0.5975,169153,13658.8
AFRO:KENYA:TANA_RIVER:GALOLE,39.5012,-1.4926,92561,9770.9
AFRO:KENYA:TANA_RIVER:GARSEN,39.5093,-2.3371,127494,15978.2
AFRO:KENYA:THARAKA_NITHI:MAARA,37.6311,-0.2333,135524,505.9
AFRO:KENYA:THARAKA_NITHI:NITHI,37.6714,-0.3375,154123,602.7
AFRO:KENYA:THARAKA_NITHI:THARAKA,38.029,-0.1412,148728,1506.8
AFRO:KENYA:TRANS_NZOIA:CHERANGANY,35.1912,1.0259,293027,649.9
AFRO:KENYA:TRANS_NZOIA:ENDEBESS,34.7761,1.1258,126778,647.6
AFRO:KENYA:TRANS_NZOIA:KIMININI,34.9701,0.9233,276897,368.7
AFRO:KENYA:TRANS_NZOIA:KWANZA,34.9785,1.1474,214108,449.3
AFRO:KENYA:TRANS_NZOIA:SABOTI,34.8452,0.9739,262417,355.1
AFRO:KENYA:TURKANA:LOIMA,35.1425,3.0256,188745,9799.4
AFRO:KENYA:TURKANA:TURKANA_CENTRAL,35.9127,3.1659,183500,6659.6
AFRO:KENYA:TURKANA:TURKANA_EAST,36.1987,1.8842,131039,11211.9
AFRO:KENYA:TURKANA:TURKANA_NORTH,35.5182,4.1029,141734,12255.6
AFRO:KENYA:TURKANA:TURKANA_SOUTH,35.699,2.3798,192508,7440.2
AFRO:KENYA:TURKANA:TURKANA_WEST,34.6256,3.9877,311108,12985.6
AFRO:KENYA:UASIN_GISHU:AINABKOI,35.4563,0.3189,147582,498.8
AFRO:KENYA:UASIN_GISHU:KAPSERET,35.2394,0.4264,209166,358.2
AFRO:KENYA:UASIN_GISHU:KESSES,35.3925,0.2244,203350,680.5
AFRO:KENYA:UASIN_GISHU:MOIBEN,35.3972,0.7132,190926,778.5
AFRO:KENYA:UASIN_GISHU:SOY,35.2396,0.7893,270900,650.9
AFRO:KENYA:UASIN_GISHU:TURBO,35.1122,0.5994,281505,446.1
AFRO:KENYA:VIHIGA:EMUHAYA,34.6114,0.0861,107418,84.1
AFRO:KENYA:VIHIGA:HAMISI,34.8208,0.0979,183728,193.5
AFRO:KENYA:VIHIGA:LUANDA,34.5998,0.0249,117472,80.5
AFRO:KENYA:VIHIGA:SABATIA,34.7544,0.1149,167862,109.1
AFRO:KENYA:VIHIGA:VIHIGA,34.693,0.0369,119522,89.2
AFRO:KENYA:WAJIR:ELDAS,39.4899,2.2933,203118,4779.8
AFRO:KENYA:WAJIR:TARBAJ,40.2333,2.357,243851,7556.6
AFRO:KENYA:WAJIR:WAJIR_EAST,40.6397,1.9488,296426,4265.0
AFRO:KENYA:WAJIR:WAJIR_NORTH,39.6027,2.9362,389659,10439.9
AFRO:KENYA:WAJIR:WAJIR_SOUTH,40.3566,0.9889,353051,21686.9
AFRO:KENYA:WAJIR:WAJIR_WEST,39.5411,1.6971,213653,8160.2
AFRO:KENYA:WEST_POKOT:KACHELIBA,35.1134,2.0708,218435,4070.5
AFRO:KENYA:WEST_POKOT:KAPENGURIA,35.1457,1.5144,204500,1795.1
AFRO:KENYA:WEST_POKOT:POKOT_SOUTH,35.2937,1.3413,186262,1256.1
AFRO:KENYA:WEST_POKOT:SIGOR,35.5462,1.562,128570,2188.6
AFRO:LESOTHO:BEREA:BEREA,27.8762,-29.3088,594861,2869.4
AFRO:LESOTHO:BUTHA_BUTHE:BUTHA_BUTHE,28.4483,-28.8011,155036,1697.1
AFRO:LESOTHO:LERIBE:LERIBE,28.3503,-29.0397,349965,4176.9
AFRO:LESOTHO:MAFETENG:MAFETENG,27.2756,-29.7808,115230,1200.6
AFRO:LESOTHO:MASERU:MASERU,27.7034,-29.7176,255222,3605.5
AFRO:LESOTHO:MOHALES_HOEK:MOHALES_HOEK,27.5799,-30.1107,144300,2277.0
AFRO:LESOTHO:MOKHOTLONG:MOKHOTLONG,29.0184,-29.2648,134603,4087.0
AFRO:LESOTHO:QACHAS_NEK:QACHAS_NEK,28.6902,-29.947,105144,2774.9
AFRO:LESOTHO:QUTHING:QUTHING,27.974,-30.353,128458,2978.0
AFRO:LESOTHO:THABA_TSEKA:THABA_TSEKA,28.5064,-29.6457,133744,4882.6
AFRO:LIBERIA:BOMI:DOWEIN,-10.9135,6.5787,16582,298.7
AFRO:LIBERIA:BOMI:KLAY,-10.8229,6.7077,29282,618.9
AFRO:LIBERIA:BOMI:SENJEH,-10.8829,6.8523,36744,531.7
AFRO:LIBERIA:BOMI:SUEHN_MECCA,-10.6363,6.7329,21622,460.6
AFRO:LIBERIA:BONG:FUAMAH,-10.2839,6.9426,35894,925.7
AFRO:LIBERIA:BONG:JORQUELLEH,-9.4281,6.9178,99307,1317.6
AFRO:LIBERIA:BONG:KOKOYAH,-9.4102,6.6172,30551,930.2
AFRO:LIBERIA:BONG:KPAAI,-9.2302,6.9287,34557,712.7
AFRO:LIBERIA:BONG:PANTA,-9.1959,7.2227,19738,429.5
AFRO:LIBERIA:BONG:SALALA,-9.9799,6.7761,56910,891.0
AFRO:LIBERIA:BONG:SANOYEAH,-9.9033,7.0364,38406,1118.5
AFRO:LIBERIA:BONG:SUAKOKO,-9.651,6.9239,82498,1603.7
AFRO:LIBERIA:BONG:ZOTA,-9.412,7.2742,25831,840.4
AFRO:LIBERIA:GBARPOLU:BELLEH,-9.9667,7.5366,21885,2373.8
AFRO:LIBERIA:GBARPOLU:BOKOMU,-10.0462,7.2291,30188,1319.4
AFRO:LIBERIA:GBARPOLU:BOPOLU,-10.4406,7.1644,26529,2330.1
AFRO:LIBERIA:GBARPOLU:GBARMA,-10.6548,7.1637,22887,847.8
AFRO:LIBERIA:GBARPOLU:KONGBA,-10.5035,7.6698,20394,3023.7
AFRO:LIBERIA:GRAND_BASSA:BUCHANAN,-10.0197,6.0515,12558,428.0
AFRO:LIBERIA:GRAND_BASSA:CAMP_WOOD,-9.9325,5.9287,83462,546.7
AFRO:LIBERIA:GRAND_BASSA:DISTRICT_#_1,-10.1629,6.2741,30553,1162.8
AFRO:LIBERIA:GRAND_BASSA:DISTRICT_#_2,-9.8488,6.4198,34358,1876.1
AFRO:LIBERIA:GRAND_BASSA:DISTRICT_#_3A_&_3B,-9.3713,6.4359,27252,1244.9
AFRO:LIBERIA:GRAND_BASSA:DISTRICT_#_3C,-9.6923,6.2291,34365,1041.2
AFRO:LIBERIA:GRAND_BASSA:DISTRICT_#_4,-9.7294,5.8879,41635,1237.5
AFRO:LIBERIA:GRAND_BASSA:OWENSGROVE,-10.2829,6.1921,18945,297.1
AFRO:LIBERIA:GRAND_CAPE_MOUNT:COMMONWEALTH_C,-11.27,6.7307,8367,190.8
AFRO:LIBERIA:GRAND_CAPE_MOUNT:GARWULA,-11.1278,6.8002,37782,827.1
AFRO:LIBERIA:GRAND_CAPE_MOUNT:GOLAKONNEH,-10.8889,7.157,33141,1796.8
AFRO:LIBERIA:GRAND_CAPE_MOUNT:PORKPA,-11.0452,7.2983,60335,1256.4
AFRO:LIBERIA:GRAND_CAPE_MOUNT:TEWOR,-11.3161,6.9606,39427,631.8
AFRO:LIBERIA:GRAND_GEDEH:BHAI,-8.7112,6.0855,26068,2284.1
AFRO:LIBERIA:GRAND_GEDEH:CAVALLA,-8.2268,6.1097,22563,1285.8
AFRO:LIBERIA:GRAND_GEDEH:GBAO,-8.5087,6.039,19102,1743.1
AFRO:LIBERIA:GRAND_GEDEH:KONOBO,-7.7411,5.758,52501,3054.3
AFRO:LIBERIA:GRAND_GEDEH:PUTU,-8.2003,5.6664,25536,1091.6
AFRO:LIBERIA:GRAND_GEDEH:TCHIEN,-8.0854,6.0092,49190,1336.3
AFRO:LIBERIA:GRAND_KRU:BARCLAYVILLE,-8.1459,4.6773,25387,962.9
AFRO:LIBERIA:GRAND_KRU:BUAH,-8.1425,4.9349,6527,620.8
AFRO:LIBERIA:GRAND_KRU:DORBOR,-8.2923,5.0081,8530,568.2
AFRO:LIBERIA:GRAND_KRU:JRAOH,-8.4574,4.8217,7092,1012.8
AFRO:LIBERIA:GRAND_KRU:TREHN,-7.9035,4.6379,13496,688.1
AFRO:LIBERIA:LOFA:FOYA,-10.2048,8.3684,96278,609.5
AFRO:LIBERIA:LOFA:KOLAHUN,-10.1472,8.0628,79924,2228.3
AFRO:LIBERIA:LOFA:SALAYEA,-9.5632,7.4571,30390,1286.6
AFRO:LIBERIA:LOFA:VAHUN,-10.4944,8.0388,22163,368.0
AFRO:LIBERIA:LOFA:VOINJAMA,-9.8121,8.2566,78630,2263.1
AFRO:LIBERIA:LOFA:ZORZOR,-9.6561,7.8872,53065,3127.6
AFRO:LIBERIA:MARGIBI:FIRESTONE,-10.3482,6.3862,73764,390.4
AFRO:LIBERIA:MARGIBI:GIBI,-10.0161,6.5678,17234,545.6
AFRO:LIBERIA:MARGIBI:KAKATA,-10.2565,6.6767,113317,1037.1
AFRO:LIBERIA:MARGIBI:MAMBAH_KABA,-10.5018,6.2622,91376,593.1
AFRO:LIBERIA:MARYLAND:BAROBO_FAJAH,-7.9114,4.9492,29166,508.9
AFRO:LIBERIA:MARYLAND:BARROBO_WHOJAH,-8.0097,4.9568,12839,219.5
AFRO:LIBERIA:MARYLAND:HARPER,-7.6762,4.42,56762,334.9
AFRO:LIBERIA:MARYLAND:KARLUWAY_1,-7.7485,4.8102,13292,344.7
AFRO:LIBERIA:MARYLAND:KARLUWAY_2,-7.8199,4.8441,81798,1519.9
AFRO:LIBERIA:MARYLAND:PLEEBO,-7.672,4.5442,65486,472.7
AFRO:LIBERIA:MONTSERRADO:BUSHROD,-10.7638,6.3758,214705,31.1
AFRO:LIBERIA:MONTSERRADO:CAREYSBURG,-10.5802,6.4262,86778,443.6
AFRO:LIBERIA:MONTSERRADO:CENTRAL_MONROVIA,-10.7348,6.2832,302790,33.9
AFRO:LIBERIA:MONTSERRADO:COMMONWEALTH,-10.6875,6.3052,460115,87.4
AFRO:LIBERIA:MONTSERRADO:SOMALIA_DRIVE,-10.7345,6.3168,360849,39.1
AFRO:LIBERIA:MONTSERRADO:ST_PAUL_RIVER,-10.7452,6.5093,138074,464.8
AFRO:LIBERIA:MONTSERRADO:TODEE,-10.4849,6.628,56249,762.4
AFRO:LIBERIA:NIMBA:GBEHLAY_GEH,-8.4507,7.2312,94527,1391.7
AFRO:LIBERIA:NIMBA:SACLEPEA_MAHN,-8.9642,6.9799,109320,1481.3
AFRO:LIBERIA:NIMBA:SANNIQUELLEH_MAHN,-8.7207,7.3592,172271,1768.2
AFRO:LIBERIA:NIMBA:TAPPITA,-8.8243,6.4356,98608,4500.3
AFRO:LIBERIA:NIMBA:YARWEIN_MEHNSOHNNEH,-9.0553,6.5989,33940,1012.8
AFRO:LIBERIA:NIMBA:ZOE_GEH,-8.5524,6.9522,105923,1381.2
AFRO:LIBERIA:RIVERCESS:CENTRAL_C,-9.3122,5.8064,13018,1804.2
AFRO:LIBERIA:RIVERCESS:DOEDAIN,-9.2415,6.2473,19132,1043.7
AFRO:LIBERIA:RIVERCESS:JOE_RIVER,-9.4544,6.0334,13565,727.6
AFRO:LIBERIA:RIVERCESS:JOWEIN,-9.6036,5.5819,29365,441.3
AFRO:LIBERIA:RIVERCESS:TIMBO,-9.5852,5.8403,20852,610.7
AFRO:LIBERIA:RIVERCESS:YARNIE,-9.3479,5.5114,11223,919.5
AFRO:LIBERIA:RIVER_GEE:CHEDEPO,-8.0046,5.4838,15197,880.2
AFRO:LIBERIA:RIVER_GEE:GBEAPO,-7.9747,5.1961,22963,425.5
AFRO:LIBERIA:RIVER_GEE:POTUPO,-7.8045,5.3408,10477,905.9
AFRO:LIBERIA:RIVER_GEE:SARBO,-7.5835,5.3093,14201,1519.0
AFRO:LIBERIA:RIVER_GEE:TIENPO,-8.14,5.2289,17331,537.1
AFRO:LIBERIA:RIVER_GEE:WEBBO,-7.6856,4.9826,16018,831.6
AFRO:LIBERIA:SINOE:BUTAW,-9.0819,5.1355,4956,235.0
AFRO:LIBERIA:SINOE:DUGBE_RIVER,-8.7022,4.9702,12525,679.5
AFRO:LIBERIA:SINOE:GBLONEE,-9.254,5.3859,7125,826.2
AFRO:LIBERIA:SINOE:GREENVILLE,-9.0416,5.0502,20611,80.8
AFRO:LIBERIA:SINOE:JEADE,-8.4393,5.0977,15536,711.0
AFRO:LIBERIA:SINOE:JEDEPO,-8.3978,5.3533,11171,1677.9
AFRO:LIBERIA:SINOE:KPANYAN,-8.7937,5.185,18497,1420.3
AFRO:LIBERIA:SINOE:PYNES_TOWN,-8.6038,5.6122,14106,1710.4
AFRO:LIBERIA:SINOE:TARJUWON,-8.981,5.4762,31954,2049.3
AFRO:LIBERIA:SINOE:TARSUE,-9.1786,5.2149,4528,315.3
AFRO:MADAGASCAR:ALAOTRA_MANGORO:AMBATONDRAZAKA,48.4369,-17.8999,375866,5856.4
AFRO:MADAGASCAR:ALAOTRA_MANGORO:AMPARAFARAVOLA,48.3453,-17.4076,295485,3977.8
AFRO:MADAGASCAR:ALAOTRA_MANGORO:ANDILAMENA,48.3591,-16.7039,118390,7315.9
AFRO:MADAGASCAR:ALAOTRA_MANGORO:ANOSIBE_AN_ALA,48.129,-19.5152,64949,2804.0
AFRO:MADAGASCAR:ALAOTRA_MANGORO:MORAMANGA,48.2554,-18.8074,288300,7368.9
AFRO:MADAGASCAR:AMORONI_MANIA:AMBATOFINANDRAHANA,46.3131,-20.4896,219092,10520.5
AFRO:MADAGASCAR:AMORONI_MANIA:AMBOSITRA,47.2911,-20.5604,244887,3026.7
AFRO:MADAGASCAR:AMORONI_MANIA:FANDRIANA,47.4457,-20.2601,148312,2055.1
AFRO:MADAGASCAR:AMORONI_MANIA:MANANDRIANA,47.0297,-20.7343,75349,888.4
AFRO:MADAGASCAR:ANALAMANGA:AMBOHIDRATRIMO,47.4311,-18.6686,729151,1223.3
AFRO:MADAGASCAR:ANALAMANGA:ANDRAMASINA,47.7252,-19.3047,157552,1330.8
AFRO:MADAGASCAR:ANALAMANGA:ANJOZOROBE,47.7473,-18.2099,182519,4568.3
AFRO:MADAGASCAR:ANALAMANGA:ANKAZOBE,47.0508,-18.144,205656,7780.1
AFRO:MADAGASCAR:ANALAMANGA:ANTANANARIVO_ATSIMONDRANO,47.5092,-19.0201,619893,445.1
AFRO:MADAGASCAR:ANALAMANGA:ANTANANARIVO_AVARADRANO,47.6094,-18.9113,1441338,441.9
AFRO:MADAGASCAR:ANALAMANGA:ANTANANARIVO_RENIVOHITRA,47.5135,-18.8888,1199102,106.9
AFRO:MADAGASCAR:ANALAMANGA:MANJAKANDRIANA,47.7718,-18.8446,157029,1890.0
AFRO:MADAGASCAR:ANALANJIROFO:FENOARIVO_ATSINANANA,49.2,-17.1365,313990,2942.8
AFRO:MADAGASCAR:ANALANJIROFO:MANANARA_AVARATRA,49.5184,-16.2183,260730,4644.7
AFRO:MADAGASCAR:ANALANJIROFO:MAROANTSETRA,49.4866,-15.4463,241484,6867.9
AFRO:MADAGASCAR:ANALANJIROFO:NOSY_BORAHA_SAINTE_MARIE,49.9024,-16.9116,36874,216.3
